Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Dallas,Dallas_TX,TX,73,42,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Cleveland,Cuyahoga_OH,OH,66.9,66,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,81,49,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Guin,Marion_AL,AL,58,87,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Simi Valley,Ventura_CA,CA,87,13,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Pine Grove,Amador_CA,CA,50,76,10,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Dublin,Franklin_OH,OH,75,62,10,12,0,Fair,FALSE,FALSE,TRUE,day
3,Nashville,Davidson_TN,TN,66,38,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Deerfield Beach,Broward_FL,FL,85,77,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Whittier,Los Angeles_CA,CA,54,77,9,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Grand Rapids,Kent_MI,MI,25,69,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Saint Petersburg,Pinellas_FL,FL,63,93,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Auburn,Placer_CA,CA,53.6,100,1.5,8.1,0.09,Overcast,FALSE,TRUE,FALSE,night
4,West Valley City,Salt Lake_UT,UT,64,58,10,15,0,Thunder,FALSE,FALSE,TRUE,day
3,White,Bartow_GA,GA,48.9,74,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Ephrata,Lancaster_PA,PA,62.1,100,4,0,0,Clear,FALSE,FALSE,FALSE,day
3,Piedmont,Anderson_SC,SC,77,89,10,6,0,Fair,TRUE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,88,67,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Pensacola,Escambia_FL,FL,55.9,75,10,10.4,0,Overcast,FALSE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,80.1,43,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,66,70,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Lebec,Kern_CA,CA,79,26,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Green Bay,Brown_WI,WI,57,89,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Albuquerque,Bernalillo_NM,NM,25,58,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
2,Wynnewood,Montgomery_PA,PA,84.9,49,10,10.4,0,Scattered Clouds,FALSE,TRUE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66,56,10,0,0,Clear,TRUE,FALSE,FALSE,night
2,Tustin,Orange_CA,CA,66.9,47,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Redmond,Deschutes_OR,OR,33.1,82,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Louisville,Jefferson_KY,KY,64,87,10,13.8,0.06,Light Rain,FALSE,FALSE,FALSE,night
2,Maricopa,Pinal_AZ,AZ,80,40,10,3,0,Fair,TRUE,FALSE,FALSE,night
3,Tracy,San Joaquin_CA,CA,55,64,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Plainville,Hartford_CT,CT,82.9,72,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Roseville,Placer_CA,CA,57.2,63,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Antioch,Davidson_TN,TN,54,66,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Independence,Jackson_MO,MO,37.9,62,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
3,Irvine,Orange_CA,CA,59,36,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,57,89,10,9.2,0.01,Overcast,FALSE,FALSE,FALSE,day
3,Burleson,Johnson_TX,TX,67,47,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
2,Castaic,Los Angeles_CA,CA,69,49,10,3,0,Fair,FALSE,FALSE,FALSE,night
2,San Carlos,San Mateo_CA,CA,57.2,77,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,North Highlands,Sacramento_CA,CA,41,81,10,8.1,0,Overcast,FALSE,FALSE,FALSE,night
2,Madison,Dane_WI,WI,89.1,52,10,12.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,82.9,46,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Bel Alton,Charles_MD,MD,84.9,61,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,82,74,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
3,Orlando,Orange_FL,FL,82.9,88,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,28,100,10,5,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Orlando,Orange_FL,FL,68,96,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Cottage Grove,Douglas_OR,OR,80,48,10,14,0,Fair,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,81,65,10,17.3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Kershaw,Lancaster_SC,SC,75,83,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Palmdale,Los Angeles_CA,CA,33,96,8,5,0.02,Light Rain,FALSE,FALSE,FALSE,night
2,Raleigh,Wake_NC,NC,70,41,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Inver Grove Heights,Dakota_MN,MN,83.7,48,10,0,0,Thunderstorm,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,77,84,10,3.5,0,Overcast,FALSE,FALSE,TRUE,day
3,Lorton,Fairfax County_VA,VA,44.6,93,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
3,San Jose,Santa Clara_CA,CA,62.1,29,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,78.1,74,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Norwalk,Los Angeles_CA,CA,87,13,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,78.1,76,10,15,0,Overcast,FALSE,FALSE,FALSE,day
4,Roggen,Weld_CO,CO,64,28,10,12,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Fairfield,Fairfield_CT,CT,69.1,87,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,57.9,78,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Saint Louis,St. Louis County_MO,MO,75,90,1,8,0,Light Rain,FALSE,FALSE,FALSE,day
3,Lehi,Utah_UT,UT,89.1,22,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,66.9,61,10,13.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Bellflower,Los Angeles_CA,CA,62.1,58,10,5.8,0,Clear,FALSE,FALSE,TRUE,twilight
3,Baton Rouge,East Baton Rouge_LA,LA,73.9,93,6,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,84,33,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Carson,Los Angeles_CA,CA,55.9,80,8,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Louisville,Jefferson_KY,KY,57.9,90,7,3.5,0.13,Light Rain,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,43,89,4,6.9,0.01,Light Rain,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,91,50,10,16.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Dublin,Laurens_GA,GA,76.5,100,4,4.6,0,Rain,FALSE,FALSE,FALSE,day
2,Martinsville,Morgan_IN,IN,48.9,38,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Spring Hill,Pasco_FL,FL,63,97,9,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Johnson City,Washington_TN,TN,69,84,10,3,0,Fair,FALSE,FALSE,TRUE,day
3,Kyle,Hays_TX,TX,81,74,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,89.1,53,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,66,52,10,12,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,San Jose,Santa Clara_CA,CA,59,59,10,0,0,Clear,FALSE,FALSE,FALSE,day
4,Houston,Harris_TX,TX,80,76,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bellevue,Sarpy_NE,NE,32,100,7,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,64,100,0.2,8.1,0,Fog,FALSE,FALSE,TRUE,day
3,Charlotte,Mecklenburg_NC,NC,75,55,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Camak,Warren_GA,GA,86.4,64,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,75.2,38,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Nashville,Davidson_TN,TN,69.1,93,4,0,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Oklahoma City,Oklahoma_OK,OK,48.9,35,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Flint,Genesee_MI,MI,78.1,42,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,39.9,89,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Royse City,Rockwall_TX,TX,56.3,76,10,5.8,0,Clear,TRUE,FALSE,FALSE,night
2,Dadeville,Tallapoosa_AL,AL,71.1,82,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,82,10,10,8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,64,75,6,3.5,0,Haze,FALSE,FALSE,FALSE,day
2,New Port Richey,Pasco_FL,FL,91,48,10,11.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,75.9,94,6,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Upland,San Bernardino_CA,CA,64,31,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Saint Joseph,Buchanan_MO,MO,73.9,62,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,12.9,84,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,66.9,59,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Jamaica,Queens_NY,NY,79,88,10,6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Culver City,Los Angeles_CA,CA,64.9,61,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,82.9,74,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,55.9,55,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Seal Beach,Orange_CA,CA,59,77,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,75,44,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Castle Rock,Douglas_CO,CO,55,38,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,87.1,69,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pembroke Pines,Broward_FL,FL,88,55,10,18,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,63,78,10,15,0,Cloudy,FALSE,FALSE,FALSE,night
2,Lafayette,Lafayette_LA,LA,82,71,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Allen Park,Wayne_MI,MI,23,53,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,60.8,25,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Walnut,Los Angeles_CA,CA,78.8,57,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,53.1,64,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Chesterfield,St. Louis County_MO,MO,75.9,85,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Corona,Riverside_CA,CA,48.9,83,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Burnsville,Dakota_MN,MN,34,82,4,16,0.06,Light Rain,FALSE,FALSE,FALSE,day
3,Pompano Beach,Broward_FL,FL,80.1,85,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Lagrangeville,Dutchess_NY,NY,70,61,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,60.1,35,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
3,Spartanburg,Spartanburg_SC,SC,73,61,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Effingham,Effingham_IL,IL,39.4,91,7,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,60.1,20,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Cedar Park,Travis_TX,TX,92,45,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Tucson,Pima_AZ,AZ,68,26,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,64.9,48,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Hood River,Hood River_OR,OR,92,18,6,12,0,Smoke,FALSE,TRUE,FALSE,day
3,Austinville,Carroll_VA,VA,44,78,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Draper,Salt Lake_UT,UT,54,64,10,13,0,Cloudy,FALSE,FALSE,FALSE,day
2,Knoxville,Knox_TN,TN,87.1,40,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lake Elmo,Washington_MN,MN,43,70,10,3,0,Cloudy,FALSE,FALSE,TRUE,day
3,Saint Paul,Ramsey_MN,MN,21.9,89,4,13.8,0,Overcast,FALSE,FALSE,FALSE,night
2,Wayne,Chester_PA,PA,55.4,100,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,South Amboy,Middlesex_NJ,NJ,57.2,39,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,79,100,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,77,60,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,48.9,77,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Newhall,Los Angeles_CA,CA,54,64,10,3,0,Fair,TRUE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,79,88,10,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,70,78,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,68,55,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Shawnee,Johnson_KS,KS,79,39,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Alexander City,Tallapoosa_AL,AL,81.7,79,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Cincinnati,Hamilton_OH,OH,82.9,60,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,77,20,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Grants Pass,Josephine_OR,OR,64,54,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,73,81,10,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Riverside,Riverside_CA,CA,94,19,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Lenexa,Johnson_KS,KS,53,52,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Marion,Marion_SC,SC,37.4,41,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Plano,Collin_TX,TX,95,32,13,10,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,San Gabriel,Los Angeles_CA,CA,62.6,88,4,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
3,Carson,Los Angeles_CA,CA,60.8,63,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Groveland,Lake_FL,FL,66,96,0.2,4.6,0,Fog,FALSE,FALSE,FALSE,night
3,Fremont,Alameda_CA,CA,71.1,24,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Piedmont,Greenville_SC,SC,55.4,21,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Saratoga Springs,Saratoga_NY,NY,71.6,83,15,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,41,35,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Jackson,Jackson_MN,MN,24.8,86,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Maple Grove,Hennepin_MN,MN,69,68,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
3,Norfolk,Norfolk_VA,VA,49,93,4,7,0.13,Light Rain,FALSE,FALSE,FALSE,twilight
2,Miami Gardens,Miami-Dade_FL,FL,81,52,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,54,54,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Myrtle Beach,Horry_SC,SC,48,50,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
3,Columbia,Richland_SC,SC,55.9,67,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Fairfax,Fairfax County_VA,VA,60.1,90,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Austin,Travis_TX,TX,52,61,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Oklahoma City,Oklahoma_OK,OK,93,29,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Savannah,Chatham_GA,GA,71,82,10,8,0,Fair,FALSE,FALSE,TRUE,day
3,Lake Worth,Palm Beach_FL,FL,84,61,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Cleveland,Cuyahoga_OH,OH,46.9,77,10,8.1,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
2,Coquille,Coos_OR,OR,63,87,10,10,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Fredericksburg,Spotsylvania_VA,VA,76,85,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
2,Huntsville,Madison_AL,AL,45.7,95,9,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Loogootee,Daviess_IN,IN,86.9,49,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Westminster,Orange_CA,CA,66.9,69,5,5.8,0,Haze,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,98,31,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,75,89,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Bronx,Bronx_NY,NY,30.9,89,2.5,6.9,0.01,Light Snow,FALSE,FALSE,FALSE,twilight
3,Riverview,Hillsborough_FL,FL,64.4,64,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Cochran,Bleckley_GA,GA,89.8,39,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,90,8,10,16.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Hayward,Alameda_CA,CA,66,63,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,53.1,40,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Austin,Williamson_TX,TX,75.9,94,6,0,0,Light Rain,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,82.4,79,6,9.2,0.15,Rain,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,64.4,77,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Duluth,St. Louis_MN,MN,10,73,10,11.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Myrtle Beach,Horry_SC,SC,85,57,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,42,62,10,5,0,Fair,FALSE,TRUE,FALSE,night
2,Rough And Ready,Nevada_CA,CA,66,35,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Sacramento,Sacramento_CA,CA,91.9,33,6,5.8,0,Haze,FALSE,FALSE,TRUE,day
2,Portland,Multnomah_OR,OR,79,56,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Bellaire,Harris_TX,TX,78.8,44,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Warrenville,DuPage_IL,IL,21.9,66,10,9.2,0,Clear,FALSE,FALSE,TRUE,night
2,Tuckahoe,Westchester_NY,NY,48,58,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,87.8,58,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Millersville,Anne Arundel_MD,MD,72,88,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Saint George,Dorchester_SC,SC,77,65,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Lithonia,DeKalb_GA,GA,78.1,64,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Knightstown,Henry_IN,IN,66,52,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Bellmore,Nassau_NY,NY,69,70,10,10,0,Fair,FALSE,FALSE,FALSE,day
4,Midland,Midland_MI,MI,27.3,61,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Grand Prairie,Tarrant_TX,TX,66.2,73,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Portland,Multnomah_OR,OR,69.1,47,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
4,Miami,Miami-Dade_FL,FL,84,74,10,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lake Charles,Calcasieu_LA,LA,93,56,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bensalem,Bucks_PA,PA,79,74,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64,100,0.8,5.8,1.37,Heavy Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Lafayette,Lafayette_LA,LA,79,94,8,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Staten Island,Richmond_NY,NY,33.1,56,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Columbus,Franklin_OH,OH,57,89,2,7,0.08,Rain,TRUE,FALSE,TRUE,day
3,Oakland,Bergen_NJ,NJ,70,100,3,0,0.08,Rain,FALSE,FALSE,FALSE,day
3,Ocala,Marion_FL,FL,76,76,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Ann Arbor,Washtenaw_MI,MI,55,100,6,5,0,Fair,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66,78,10,8.1,0,Clear,FALSE,FALSE,TRUE,twilight
2,Fall River,Bristol_MA,MA,30.9,35,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
3,Las Vegas,Clark_NV,NV,100,15,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Southern Pines,Moore_NC,NC,43,47,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Madison,Dane_WI,WI,28.8,83,10,17.3,0,Overcast,FALSE,FALSE,FALSE,day
3,Roseville,Macomb_MI,MI,54,97,8,5.8,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Novato,Marin_CA,CA,59,82,10,11.5,0,Overcast,TRUE,FALSE,FALSE,night
2,East Berlin,York_PA,PA,23,53,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Fort Myers,Lee_FL,FL,71,90,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Orlando,Orange_FL,FL,57.9,47,10,10.4,0,Overcast,FALSE,FALSE,FALSE,night
2,Salem,Rockingham_NH,NH,74,93,10,6,0,Fair,TRUE,FALSE,FALSE,twilight
2,Rohnert Park,Sonoma_CA,CA,57.2,63,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Charlottesville,Albemarle_VA,VA,70,84,3,9.2,0.15,Rain,FALSE,FALSE,FALSE,day
3,Spring,Harris_TX,TX,57.9,87,6,10.4,0.09,Heavy Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Carol Stream,DuPage_IL,IL,21,92,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Bothell,King_WA,WA,53.1,89,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,64,87,10,8,0.02,Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,77,76,10,10.4,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Mount Pleasant,Westmoreland_PA,PA,75.2,65,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,77,60,10,13.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Spartanburg,Spartanburg_SC,SC,68,83,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Anaheim,Orange_CA,CA,57.9,78,6,0,0,Haze,FALSE,FALSE,FALSE,day
2,Davis,Yolo_CA,CA,68,64,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,68,21,10,16.1,0,Clear,FALSE,TRUE,TRUE,day
2,Greenwood,Greenwood_SC,SC,89.1,55,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,53.1,66,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Anderson,Anderson_SC,SC,83,58,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Ames,Story_IA,IA,12,84,8,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Victor,Ontario_NY,NY,65,56,10,21,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,day
2,La Jolla,San Diego_CA,CA,86,8,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Vero Beach,Indian River_FL,FL,66,47,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Las Vegas,Clark_NV,NV,102,8,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,82,76,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Canton,Norfolk_MA,MA,27,43,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,79,72,10,21,0,Fair / Windy,FALSE,FALSE,FALSE,day
3,Virginia Beach,Virginia Beach_VA,VA,82,49,10,7,0,Fair,FALSE,FALSE,FALSE,day
